kod,x,y,nazev,popis_objektu,material,typ,druh,autor_dila,rok_vytvoreni,umisteni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6
11594,16.605882,49.1939078,Kašna Rok,"Kašna na nádvoří Nové radnice byla původně zhotovena pro Výstavu soudobé kultury v Československu v roce 1928. Základnu tvoří žulová kruhová deska na níž nasedá kašna kalichovitého tvaru ze sulpíkovického mramoru s kovanou mříží s alegoriemi řemesel. O této kašně se traduje, že tomu, kdo ji celou obejde, určí přesně jednotlivé měsíce, které zobrazuje a něco si při tom v duchu přeje, se jeho přání do roka a do dne vyplní.",,kašna,Vodní prvky,"Josef Stejskal, Josef Pešek",,Nádvoří Nové radnice,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=40749&RECORD_ID=11594&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
11595,16.6069716,49.1936396,Sv. Metoděj,Barokní socha sv. Metoděje je součást souboru soch moravských a českých patronů umístěných před hlavním průčelím kostela sv. Michala na Dominikánském náměstí.,,socha,Sochy,Josef Winterhalder st.,,kostel sv. Michala,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161365&RECORD_ID=11595&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161364&RECORD_ID=11595&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161363&RECORD_ID=11595&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
11596,16.6069871,49.1935906,Sv. Cyril,,,socha,Sochy,Josef Winterhalder st.,,kostel sv. Michala,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161367&RECORD_ID=11596&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161368&RECORD_ID=11596&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161366&RECORD_ID=11596&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
11597,16.6070108,49.1936919,Sv. Ludmila,"Na jednoduchém pískovcovém soklu s římsou je umístěna socha světice v životní velikosti, oděna v bohatě nařaseném rouchu. Na hlavě má roušku se zbytkem koruny, kolem krku má pevně zdrhnutý závoj. Hlava je natočená k pravé ruce, ve které držela palmovou ratolest.",,socha,Sochy,Josef Winterhalder st.,,kostel sv. Michala,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161360&RECORD_ID=11597&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161362&RECORD_ID=11597&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161361&RECORD_ID=11597&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
11598,16.6082667,49.1921734,Nejsvětější Trojice,Na čtyřstupňové čtvercové základně s novodobou kovovou ohradou stojí uprostřed hranolový sokl křížov,,sousoší,Sochy,Antonín Schweigl,,Zelný trh,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164347&RECORD_ID=11598&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164346&RECORD_ID=11598&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164345&RECORD_ID=11598&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164343&RECORD_ID=11598&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164342&RECORD_ID=11598&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,
11599,16.6077775,49.1952738,Mariánský morový sloup,"Morový sloup je monumentální kamenosochařskou prací, sestávající z architektonické části a sochařské",,sloup,Pomníky a památníky,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164341&RECORD_ID=11599&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164340&RECORD_ID=11599&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164339&RECORD_ID=11599&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164338&RECORD_ID=11599&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164337&RECORD_ID=11599&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,
11600,16.6145759,49.1959733,Maršál R. J.  Malinovský,"Jedná se o bronzovou bustu maršála Malinovského, která je osazena na hranolovém žulovém soklu, v pře",,busta,Sochy,Vincenc Makovský,,"Před Domem umění, Brno-město",,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161908&RECORD_ID=11600&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161910&RECORD_ID=11600&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161909&RECORD_ID=11600&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161907&RECORD_ID=11600&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
11601,16.6086841,49.199476,Rudoarmějec,,,pomník,Pomníky a památníky," Vincenc Makovský, Bohuslav Fuchs, Antonín Kurial",,Moravské nám.,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164956&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164955&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164954&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164953&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
11602,16.6084928,49.1913827,Merkurova kašna,,,kašna,Vodní prvky,,,v zahradě Muzea,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164965&RECORD_ID=11602&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164964&RECORD_ID=11602&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164963&RECORD_ID=11602&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
11603,16.6069319,49.1938028,Sv. Jan Křtitel,"Socha světce stojí na jednoduchém ořímsovaném soklu. Svislé stěny soklu jsou orámované rýhou do tvaru kasule. Socha světce v životní velikosti je oděna do pláště přehozeného přes pravé rameno a svázaného při pravém boku. Socha je v mírném kontrapostu s nakročenou pravou nohou. Pravá ruka je pozdvižená, atribut, zřejmě křtící mušle, chybí. V levici drží světec kovový kříž. U jeho pravé nohy se nachází beránek s hlavou vzhlížející k nebi.",,socha,Sochy,Ondřej Zahner,,kostel sv. Michala,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161353&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161356&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161355&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161354&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
12041,16.6020917,49.2256026,Sousoší Piety,Na čtyřboké základně soklu se nachází střední vydutá část s nápisy na čelní a na bočních stranách. S,,sousoší,Sochy,Ondřej Schweigl,,naproti Královopol.stroj,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44797&RECORD_ID=12041&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12043,16.5968708,49.2246543,Sv. Florián,"Socha světce v životní velikosti stojí na jednoduchém soklu s římsou. Svislé stěny soklu jsou zdobené rýhováním do tvaru kasule. Světec je zpodoben jako římský voják, levicí se opírá o mlýnský kámen, pravici má ohnutou v lokti s dlaní obrácenou vzhůru. Jedná se o doplněk z předchozí opravy. Pohled světce směřuje k nebi.",,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44798&RECORD_ID=12043&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12048,16.6952551,49.2056879,Nejsvětější Trojice,,,sousoší,Sochy,,,Nám. Karla IV,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166800&RECORD_ID=12048&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166799&RECORD_ID=12048&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166112&RECORD_ID=12048&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
12050,16.5835641,49.1662696,Sv. Jan Nepomucký,Kompozice sochy sv. Jana Nepomuckého byla v roce 1992 postavena na nově vybudovanou kamennou podnož.,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=40729&RECORD_ID=12050&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12051,16.5807166,49.1710025,Socha sv. Inocence,Socha světce stojí na jednoduchém hranolovém soklu s profilovanou římsou. Na čelní straně soklu je v,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=39713&RECORD_ID=12051&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12054,16.6947434,49.2057728,Sv. Jan Nepomucký,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166803&RECORD_ID=12054&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166802&RECORD_ID=12054&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166801&RECORD_ID=12054&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166111&RECORD_ID=12054&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
12096,16.5779899,49.1869152,Herkules,,,socha,Sochy,,,Výstaviště před Bauerovým zámečkem,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161287&RECORD_ID=12096&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161289&RECORD_ID=12096&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161288&RECORD_ID=12096&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
12098,16.6217113,49.1872944,Sv. Jan Nepomucký,Socha světce v životní velikosti je umístěná na odstupňovaný sokl s volutovými křídly a vydutou před,,socha,Sochy,,,Pod platany (vedle MOTEC),,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44791&RECORD_ID=12098&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12102,16.561957,49.1643551,Sv. Jan Nepomucký,Na odstupňovaném hranolovém soklu stojí na vysokém plintu socha světce v mírně podživotní velikosti.,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44807&RECORD_ID=12102&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12104,16.5873464,49.1735799,Kříž (Socha ukřižování),,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167484&RECORD_ID=12104&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12105,16.670852,49.1475901,Sv. Jan Nepomucký,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208264&RECORD_ID=12105&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208263&RECORD_ID=12105&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,
12106,16.6708736,49.1476355,Sv. Kajetán,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208260&RECORD_ID=12106&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208259&RECORD_ID=12106&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,
12108,16.6276112,49.1910848,Zderadův sloup,Gotická Boží muka špičkové úrovně z druhé poloviny 14. století.,,sloup,Pomníky a památníky,úprava J. Arnolem,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=13085&RECORD_ID=12108&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12109,16.5287401,49.1766307,Sv. Florián,"Socha světce na hranolovém soklu s obvyklými ikonografickými atributy tj. praporcem a hořícím domem,",,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=40731&RECORD_ID=12109&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12112,16.6529234,49.1354291,Socha sv. Jana Nepomuckého,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=165852&RECORD_ID=12112&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=165849&RECORD_ID=12112&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,
12113,16.4859448,49.2068166,Socha sv. Jana Nepomuckého,"Jedná se o sochu světce v životní velikosti s biretem na hlavě, s křížem a palmetou v levé ruce. Pra",,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44834&RECORD_ID=12113&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,
12115,16.5818806,49.2515191,Sv. Jan Nepomucký,,,sousoší,Sochy,,,U kostela,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161905&RECORD_ID=12115&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161906&RECORD_ID=12115&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161904&RECORD_ID=12115&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
12120,16.6541837,49.1512472,Sv. Jan Nepomucký,,,socha,Sochy,J. A. Nesmann,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208266&RECORD_ID=12120&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208265&RECORD_ID=12120&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,
12179,16.5653097,49.1852381,Památník Rudé armády,"Jedná se památník ve tvaru obelisku, obložený deskami z leštěné žuly. Jeho součástí je 25 ks žulovýc",,památník,Pomníky a památníky,A Kurial a B. Hochman,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166817&RECORD_ID=12179&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166816&RECORD_ID=12179&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166815&RECORD_ID=12179&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166814&RECORD_ID=12179&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
12183,16.5959895,49.2270912,Sv. Jan Nepomucký,,,socha,Sochy,,,u kostela sv. Trojice,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166787&RECORD_ID=12183&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166786&RECORD_ID=12183&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166785&RECORD_ID=12183&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
12221,16.5859219,49.1885504,Nový věk,,,sousoší,Sochy,Vincenc Makovský,,Výstaviště (před hl.branou),,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161296&RECORD_ID=12221&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161295&RECORD_ID=12221&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161297&RECORD_ID=12221&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
12222,16.604037,49.1937853,Sv. Jan Nepomucký,,,socha,Sochy,Neznámý,,"V parku u Špilberk, při cestě od ulice Husova",,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215887&RECORD_ID=12222&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215886&RECORD_ID=12222&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215885&RECORD_ID=12222&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215884&RECORD_ID=12222&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
12223,16.6010608,49.1946904,Louis Raduit de Souches,"Louis Raduit de Souches má dost dobrý výhled ze Špilasu. Ale zaslouží si ho, když nás zachránil před těmi Švédy.",,pomník,Pomníky a památníky,Tomola Johann Eduard,,Na rozhledové plošině vpravo od vchodu z ulice Husova,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215940&RECORD_ID=12223&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215939&RECORD_ID=12223&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215938&RECORD_ID=12223&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
12224,16.6037306,49.1938506,Italové zemřelí na Špilberku,,,pomník,Pomníky a památníky,"Mario Stanich-Sardi, Dino Soma",1925,V parku pod Špilberkem,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216016&RECORD_ID=12224&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216015&RECORD_ID=12224&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216014&RECORD_ID=12224&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216013&RECORD_ID=12224&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216012&RECORD_ID=12224&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,
12225,16.6035272,49.1947742,Pavel Křížkovský,,,socha,Sochy,František Fabiánek,1926,U vstupu do parku z ulice Údolní,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216020&RECORD_ID=12225&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216019&RECORD_ID=12225&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216018&RECORD_ID=12225&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
12226,16.5999426,49.1951878,Christian d´Elvert,,,pomník,Pomníky a památníky,"Eduard Sykora, Alois Prastdorfer, Franz Dressler",,"Na zdi hradeb hradu Špilberk, pod glorietem",,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216027&RECORD_ID=12226&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216026&RECORD_ID=12226&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216025&RECORD_ID=12226&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216024&RECORD_ID=12226&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
11,16.6089971,49.1924049,Kašna Parnas,"Nejslavnější brněnská barokní kašna, jejíž označení „Parnas“ vzniklo spíš omylem, protože studenti tehdejší jezuitské koleje považovali ženské sochy za múzy, které sídlily v řeckém pohoří Parnas. Kašna symbolizuje jeskyni a je bohatě zdobena alegorickými postavami a bájnými zvířaty",,kašna,Vodní prvky,"Jan Bernard Fischer z Erlachu, Antonín Riga a další",,Uprostřed Zelného trhu,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164362&RECORD_ID=11&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164363&RECORD_ID=11&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164368&RECORD_ID=11&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164367&RECORD_ID=11&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164366&RECORD_ID=11&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,
15,16.607381,49.2064261,Kašna se sousoším tří puttů,,,kašna,Vodní prvky,Franz Melnitzký,19. stol. - 2. pol.,V parku za budovou volnočasového centra Lužánky,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175153&RECORD_ID=15&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175154&RECORD_ID=15&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175152&RECORD_ID=15&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175151&RECORD_ID=15&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,
16,16.6064831,49.1931073,Alegorie zimy,Alegorie zimy od Ignáce Lengelachera na nádvoří Domu pánů z Kunštátu.,,socha,Sochy,Ignác Lengelacher,,Nádvoří Domu pánů z Kunštátu,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208258&RECORD_ID=16&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208257&RECORD_ID=16&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,
17,16.6098802,49.1915511,Sv. Josef z Leonessy,,,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190270&RECORD_ID=17&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190272&RECORD_ID=17&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190271&RECORD_ID=17&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
19,16.6098202,49.1915378,Sv. Fidel ze Sigmarigen,,,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190274&RECORD_ID=19&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190273&RECORD_ID=19&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,
20,16.6097676,49.1915269,Sv. František z Assisi,,,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190276&RECORD_ID=20&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190277&RECORD_ID=20&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190275&RECORD_ID=20&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
21,16.6097068,49.1915156,Sv. Antonín Paduánský,,,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190278&RECORD_ID=21&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190280&RECORD_ID=21&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190279&RECORD_ID=21&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,
